action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18684328,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@]24C[C@H]2COc2ccc(C(F)(F)F)cc24)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '14.64', 'le': '0.28', 'lle': '3.72', 'sei': '9.93'}",,CHEMBL4290467,,CHEMBL4290467,6.89,0,http://www.openphacts.org/units/Nanomolar,3103285,=,1,1,=,,IC50,nM,,129.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,129.0
,,18684329,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2COc2ccc(C(F)(F)F)cc24)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '17.54', 'le': '0.33', 'lle': '5.08', 'sei': '11.90'}",,CHEMBL4283276,,CHEMBL4283276,8.25,0,http://www.openphacts.org/units/Nanomolar,3103284,=,1,1,=,,IC50,nM,,5.6,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,5.6
,,18684330,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)C2=CC(C)(C)Oc4ccc(OC(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '15.98', 'le': '0.30', 'lle': '3.88', 'sei': '10.46'}",,CHEMBL4293868,,CHEMBL4293868,8.22,0,http://www.openphacts.org/units/Nanomolar,3103283,=,1,1,=,,IC50,nM,,6.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,6.0
,,18684331,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN([C@H](C)C2=CC(C)(C)Oc4ccc(C(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '12.23', 'le': '0.23', 'lle': '1.64', 'sei': '8.79'}",,CHEMBL4286632,,CHEMBL4286632,6.10,0,http://www.openphacts.org/units/Nanomolar,3103282,=,1,1,=,,IC50,nM,,801.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,801.0
,,18684332,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN([C@@H](C)C2=CC(C)(C)Oc4ccc(C(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '16.67', 'le': '0.32', 'lle': '3.85', 'sei': '11.98'}",,CHEMBL4278722,,CHEMBL4278722,8.31,0,http://www.openphacts.org/units/Nanomolar,3103281,=,1,1,=,,IC50,nM,,4.9,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,4.9
,,18684333,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(CC2=CC(C)(C)Oc4ccc(Cl)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '16.13', 'le': '0.31', 'lle': '3.57', 'sei': '10.49'}",,CHEMBL4290070,,CHEMBL4290070,7.28,0,http://www.openphacts.org/units/Nanomolar,3103280,=,1,1,=,,IC50,nM,,53.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,53.0
,,18684334,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(CC2=CC(C)(C)Oc4ccc(C(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '16.28', 'le': '0.31', 'lle': '3.82', 'sei': '11.37'}",,CHEMBL4282191,,CHEMBL4282191,7.89,0,http://www.openphacts.org/units/Nanomolar,3103279,=,1,1,=,,IC50,nM,,13.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,13.0
,,18684335,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(CC2CCOc4ccc(C(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '14.16', 'le': '0.27', 'lle': '3.11', 'sei': '9.36'}",,CHEMBL4282829,,CHEMBL4282829,6.49,0,http://www.openphacts.org/units/Nanomolar,3103278,=,1,1,=,,IC50,nM,,322.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,322.0
,,18684336,[],CHEMBL4251771,Modulation of gamma-secretase (unknown origin) expressed in CHO cells co-expressing human wild type APP assessed as reduction in amyloid beta 42 levels after 24 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(CC2=CCOc4ccc(C(F)(F)F)cc42)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,"{'bei': '16.48', 'le': '0.31', 'lle': '4.23', 'sei': '10.85'}",,CHEMBL4290715,,CHEMBL4290715,7.52,0,http://www.openphacts.org/units/Nanomolar,3103277,=,1,1,=,,IC50,nM,,30.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,30.0
,,18684339,[],CHEMBL4251788,Inhibition of gamma-secretase notch intracellular domain (unknown origin) expressed in HEK293 NdeltaE cells,A,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2C(C)(C)Oc2ccc(C(F)(F)F)cc24)C3=O)cn1,,,CHEMBL4251542,Medchemcomm,2017,,,CHEMBL4280986,,CHEMBL4280986,,0,http://www.openphacts.org/units/Nanomolar,3103289,>,1,1,>,,IC50,nM,,15800.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,15.8
,,18857600,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@H]5c4cccc(Cl)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '19.06', 'le': '0.37', 'lle': '3.30', 'sei': '12.87'}",,CHEMBL4475670,,CHEMBL4475670,7.80,0,http://www.openphacts.org/units/Nanomolar,3147738,=,1,1,=,,IC50,nM,,16.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,16.0
,,18857601,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4cccc(Cl)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '19.13', 'le': '0.37', 'lle': '3.32', 'sei': '12.92'}",,CHEMBL4520800,,CHEMBL4520800,7.82,0,http://www.openphacts.org/units/Nanomolar,3147737,=,1,1,=,,IC50,nM,,15.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,15.0
,,18857602,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4ccc(F)cc4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '19.37', 'le': '0.36', 'lle': '3.62', 'sei': '12.55'}",,CHEMBL4515522,,CHEMBL4515522,7.60,0,http://www.openphacts.org/units/Nanomolar,3147739,=,1,1,=,,IC50,nM,,25.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,25.0
,,18857603,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@H]5c4ccc(F)cc4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '19.13', 'le': '0.35', 'lle': '3.53', 'sei': '12.40'}",,CHEMBL4474921,,CHEMBL4474921,7.51,0,http://www.openphacts.org/units/Nanomolar,3147740,=,1,1,=,,IC50,nM,,31.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,31.0
,,18857604,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4ccc(Cl)cc4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '18.55', 'le': '0.36', 'lle': '3.09', 'sei': '12.52'}",,CHEMBL4439419,,CHEMBL4439419,7.58,0,http://www.openphacts.org/units/Nanomolar,3147741,=,1,1,=,,IC50,nM,,26.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,26.0
,,18857605,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@H]5c4ccc(Cl)cc4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '18.68', 'le': '0.36', 'lle': '3.14', 'sei': '12.61'}",,CHEMBL4468874,,CHEMBL4468874,7.64,0,http://www.openphacts.org/units/Nanomolar,3147742,=,1,1,=,,IC50,nM,,23.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,23.0
,,18857606,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CCC(Nc4nc5n(n4)CCCC[C@@H]5c4cc(F)cc(Cl)c4)(CC2)CC3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '16.68', 'le': '0.32', 'lle': '2.01', 'sei': '12.92'}",,CHEMBL4470732,,CHEMBL4470732,7.82,0,http://www.openphacts.org/units/Nanomolar,3147743,=,1,1,=,,IC50,nM,,15.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,15.0
,,18857607,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CCC(Nc4nc5n(n4)CCCC[C@H]5c4cc(F)cc(Cl)c4)(CC2)CC3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '16.75', 'le': '0.33', 'lle': '2.04', 'sei': '12.97'}",,CHEMBL4538936,,CHEMBL4538936,7.85,0,http://www.openphacts.org/units/Nanomolar,3147744,=,1,1,=,,IC50,nM,,14.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,14.0
,,18857608,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4cc(F)cc(Cl)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '18.97', 'le': '0.37', 'lle': '3.46', 'sei': '13.37'}",,CHEMBL4435639,,CHEMBL4435639,8.10,0,http://www.openphacts.org/units/Nanomolar,3147745,=,1,1,=,,IC50,nM,,8.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,8.0
,,18857609,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@H]5c4cc(F)cc(Cl)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '18.40', 'le': '0.36', 'lle': '3.21', 'sei': '12.97'}",,CHEMBL4567728,,CHEMBL4567728,7.85,0,http://www.openphacts.org/units/Nanomolar,3147746,=,1,1,=,,IC50,nM,,14.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,14.0
,,18857610,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CCC(Nc4nc5n(n4)CCCC[C@@H]5c4ccc(F)c(F)c4)(CC2)CC3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '16.37', 'le': '0.31', 'lle': '2.12', 'sei': '12.23'}",,CHEMBL4576494,,CHEMBL4576494,7.41,0,http://www.openphacts.org/units/Nanomolar,3147747,=,1,1,=,,IC50,nM,,39.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,39.0
,,18857611,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CCC(Nc4nc5n(n4)CCCC[C@H]5c4ccc(F)c(F)c4)(CC2)CC3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '16.15', 'le': '0.30', 'lle': '2.02', 'sei': '12.07'}",,CHEMBL4464675,,CHEMBL4464675,7.31,0,http://www.openphacts.org/units/Nanomolar,3147748,=,1,1,=,,IC50,nM,,49.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,49.0
,,18857612,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4ccc(F)c(F)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '17.92', 'le': '0.33', 'lle': '3.24', 'sei': '12.15'}",,CHEMBL4461898,,CHEMBL4461898,7.36,0,http://www.openphacts.org/units/Nanomolar,3147749,=,1,1,=,,IC50,nM,,44.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,44.0
,,18857613,[],CHEMBL4307629,Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@H]5c4ccc(F)c(F)c4)(C2)C3)cn1,,,CHEMBL4304806,ACS Med Chem Lett,2019,"{'bei': '18.44', 'le': '0.34', 'lle': '3.45', 'sei': '12.50'}",,CHEMBL4522681,,CHEMBL4522681,7.57,0,http://www.openphacts.org/units/Nanomolar,3147750,=,1,1,=,,IC50,nM,,27.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,27.0
,,19082140,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(F)cc4C)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.32', 'le': '0.34', 'lle': '3.12', 'sei': '11.92'}",,CHEMBL4128186,,CHEMBL4128186,7.16,1,http://www.openphacts.org/units/Nanomolar,3183584,=,1,1,=,,IC50,nM,,70.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.07
,,19082141,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCn1ncc2c1CCC(Nc1nc3c(-c4ccc(F)cc4C)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '17.85', 'le': '0.33', 'lle': '2.80', 'sei': '12.03'}",,CHEMBL4126806,,CHEMBL4126806,7.22,1,http://www.openphacts.org/units/Nanomolar,3183585,=,1,1,=,,IC50,nM,,60.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.06
,,19082142,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccccc4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '19.96', 'le': '0.36', 'lle': '3.57', 'sei': '11.92'}",,CHEMBL4127324,,CHEMBL4127324,7.16,1,http://www.openphacts.org/units/Nanomolar,3183586,=,1,1,=,,IC50,nM,,70.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.07
,,19082143,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccccc4Cl)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.38', 'le': '0.35', 'lle': '2.98', 'sei': '12.03'}",,CHEMBL4126658,,CHEMBL4126658,7.22,1,http://www.openphacts.org/units/Nanomolar,3183587,=,1,1,=,,IC50,nM,,60.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.06
,,19082144,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4cccc(Cl)c4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.83', 'le': '0.36', 'lle': '3.16', 'sei': '12.32'}",,CHEMBL4128038,,CHEMBL4128038,7.40,1,http://www.openphacts.org/units/Nanomolar,3183588,=,1,1,=,,IC50,nM,,40.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.04
,,19082145,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(Cl)cc4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.38', 'le': '0.35', 'lle': '2.98', 'sei': '12.03'}",,CHEMBL4128778,,CHEMBL4128778,7.22,1,http://www.openphacts.org/units/Nanomolar,3183589,=,1,1,=,,IC50,nM,,60.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.06
,,19082146,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(F)c(Cl)c4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.74', 'le': '0.36', 'lle': '3.33', 'sei': '12.82'}",,CHEMBL4127386,,CHEMBL4127386,7.70,1,http://www.openphacts.org/units/Nanomolar,3183590,=,1,1,=,,IC50,nM,,20.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.02
,,19082147,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(OC)nc4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.09', 'le': '0.33', 'lle': '4.06', 'sei': '8.58'}",,CHEMBL4128121,,CHEMBL4128121,7.05,1,http://www.openphacts.org/units/Nanomolar,3183591,=,1,1,=,,IC50,nM,,90.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.09
,,19082148,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(N(C)C)nc4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.14', 'le': '0.33', 'lle': '4.26', 'sei': '9.59'}",,CHEMBL4130152,,CHEMBL4130152,7.30,1,http://www.openphacts.org/units/Nanomolar,3183592,=,1,1,=,,IC50,nM,,50.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.05
,,19082149,[],CHEMBL4363884,Inhibition of gamma-secretase in human H4 cells expressing human APP695 assessed as decrease in amyloid beta 42 production by electrochemiluminescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1ncc2c1CCC(Nc1nc3c(-c4cncc(Cl)c4)cccn3n1)C2,,,CHEMBL4359922,ACS Med Chem Lett,2019,"{'bei': '18.78', 'le': '0.36', 'lle': '3.77', 'sei': '10.14'}",,CHEMBL4126888,,CHEMBL4126888,7.40,1,http://www.openphacts.org/units/Nanomolar,3183593,=,1,1,=,,IC50,nM,,40.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.04
,,19190716,[],CHEMBL4388922,Inhibition of gamma secretase in human SKNBE2 cells expressing human APP695 assessed as increase in Abeta38 levels incubated for 18 hrs by sandwich ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(C#N)ccc2[nH]c(-c3nc4n(n3)CCCC4c3ccccc3C(F)(F)F)cc12,,,CHEMBL4387734,Bioorg Med Chem Lett,2019,"{'bei': '17.02', 'le': '0.32', 'lle': '2.19', 'sei': '9.36'}",,CHEMBL4539673,,CHEMBL4539673,7.44,0,http://www.openphacts.org/units/Nanomolar,3203063,=,1,1,=,,IC50,nM,,36.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.036
,,19190717,[],CHEMBL4388922,Inhibition of gamma secretase in human SKNBE2 cells expressing human APP695 assessed as increase in Abeta38 levels incubated for 18 hrs by sandwich ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc2[nH]c(-c3nc4n(n3)CCCC4c3ccccc3C(F)(F)F)cc2c1,,,CHEMBL4387734,Bioorg Med Chem Lett,2019,"{'bei': '17.01', 'le': '0.32', 'lle': '1.69', 'sei': '9.86'}",,CHEMBL4436587,,CHEMBL4436587,6.93,0,http://www.openphacts.org/units/Nanomolar,3203064,=,1,1,=,,IC50,nM,,117.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.117
,,19190718,[],CHEMBL4388922,Inhibition of gamma secretase in human SKNBE2 cells expressing human APP695 assessed as increase in Abeta38 levels incubated for 18 hrs by sandwich ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2[nH]c(-c3nc4n(n3)CCCC4c3ccccc3C(F)(F)F)cc2cc1C#N,,,CHEMBL4387734,Bioorg Med Chem Lett,2019,"{'bei': '15.94', 'le': '0.30', 'lle': '1.72', 'sei': '8.77'}",,CHEMBL4590743,,CHEMBL4590743,6.97,0,http://www.openphacts.org/units/Nanomolar,3203065,=,1,1,=,,IC50,nM,,107.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.107
